word,polar
fitter,0.747
fitting,0.716
fittingness,0.692
fitzpatrick,-0.78
five,-0.03
fix,-0.81
fixable,-0.81
fixation,-0.5
fixed,-0.53
fixity,-0.84
fixture,0.111
fizzy,0.024
flab,-0.24
flabbergasted,0.355
flaccid,-0.65
flaccidity,-0.65
flag,0.043
flag-waver,-0.48
flagellate,0.762
flagellation,-0.54
flagitious,0.772
flagrant,-0.5
flagyl,0.707
flair,0.628
flaky,0.568
flamboyance,0.849
flamboyant,0.54
flamboyantly,0.391
flame,-0.57
flameout,0.88
flaming,-0.78
flammable,-0.59
flap,-0.63
flare,-0.63
flash,-0.66
flashlight,-0.03
flashpackers,0.035
flashy,-0.59
flask,0.788
flat,-0.6
flatness,-0.57
flatten,-0.03
flatter,0.09
flattery,0.123
flatulence,-0.04
flatulent,-0.75
flatworm,0.852
flaunt,-0.54
flaunting,-0.54
flauntingly,-0.54
flavor,0.065
flavorer,-0.9
flavorful,0.021
flavoring,-0.9
flavorless,-0.74
flavorsomeness,-0.89
flavourer,-0.9
flavouring,-0.9
flavourless,-0.74
flavoursomeness,-0.89
flaw,-0.7
flawless,0.599
flawlessness,-0.7
flea,-0.05
flea-bitten,-0.54
flea-ridden,-0.51
flection,-0.76
fledgeling,0.877
fledgling,0.738
flee,0.094
fleece,0.568
fleet,0.536
fleetingness,-0.66
flesh,-0.03
fleshiness,-0.85
fletchings,0.036
flex,-0.63
flexibility,0.587
flexible,0.045
flexibleness,0.743
flexibly,0.054
flexion,-0.76
flexuosa,0.715
flexure,0.66
flibbertigibbet,0.734
flick,-0.7
flicker,0.111
flickering,-0.55
flight,0.547
flighty,0.821
flimsy,-0.06
flinch,-0.56
flint,-0.53
flinty,-0.53
flip,0.069
flippancy,-0.81
flippant,0.611
flipper,-0.13
flippy,-0.13
flipside,0.033
flirt,0.053
flirtation,0.716
flirtatiousness,-0.73
flirting,0.637
flitch,0.709
flitter,-0.54
flitting,-0.51
float,-0.6
floater,-0.81
floating,-0.7
floe,0.545
flog,-0.51
flogging,-0.73
flood,-0.37
flooding,0.695
floodlight,0.081
floor,0.613
floorboard,0.053
flop,-0.49
floppy,0.514
flora,-0.8
floral,0.132
florid,-0.57
florist,0.616
floss,-0.05
flounder,-0.49
flour,0.028
flourish,0.088
flourishing,0.903
flout,-0.85
flow,0.082
flower,0.055
flowing,-0.65
flu,-0.47
flub,-0.8
flucloxacillin,0.707
fluctuate,-0.6
fluctuation,-0.58
flue,-0.04
fluent,0.615
fluently,0.611
fluff,0.29
fluffy,0.572
fluid,0.073
fluidity,-0.66
flumazenil,0.774
flummery,-0.78
flummox,0.033
flump,-0.54
flunk,-0.11
flunkey,-0.88
flunky,-0.88
flurry,-0.63
flush,0.445
flushed,0.579
fluster,-0.54
flute,0.712
flutter,-0.55
flux,-0.59
fly,-0.03
fly-by-night,-0.52
flyblown,-0.83
flywheel,0.089
foam,0.049
fob,-0.69
focus,0.115
focusing,0.759
fodmaps,-0.86
foe,-0.13
foetid,-0.79
foetus,0.912
fog,-0.13
foggy,-0.03
foible,0.785
foil,0.683
foiled,-0.49
fold,0.063
folder,0.029
folderol,0.78
folding,0.705
foliage,0.055
foliation,0.62
folie,-0.74
foliolate,-0.65
folksinger,0.312
folktale,0.064
folland,-0.81
follicle,-0.03
folliculitis,-0.74
follow,0.065
follower,0.108
followership,0.082
following,-0.68
folly,-0.1
foment,-0.65
fomentation,-0.51
fomorian,-0.8
fond,0.593
fondle,0.655
fondly,0.383
fondness,0.879
fondue,0.3
font,0.632
food,0.036
foodie,0.035
fool,-0.53
foolery,0.717
foolhardiness,0.771
foolhardy,-0.54
foolish,-0.56
foolishness,0.737
foolproof,0.563
foot,0.082
foot-tapping,0.539
football,0.542
footcandle,0.761
footjoy,0.031
footling,-0.57
footman,-0.64
footprint,-0.03
footslog,-0.57
footstep,0.529
footwear,0.038
foppish,0.755
for,0.571
forage,-0.53
foraging,-0.53
foray,0.802
forb,-0.83
forbid,-0.57
forbidding,-0.66
forbore,-0.74
force,-0.66
forceful,0.583
forcefully,0.58
forcefulness,-0.81
forceps,-0.11
forcible,-0.74
ford,0.074
forearm,0.552
foreboding,-0.57
forecast,0.529
forecaster,-0.02
foreclose,0.74
forefend,-0.54
forefinger,0.102
foreground,0.911
forehead,0.467
foreign,-0.76
foreigner,-0.71
foreignness,-0.8
foreknowledge,0.577
forelimb,-0.67
foremost,0.582
foreordain,0.723
foreplay,0.123
forerunner,-0.51
foresee,-0.79
foreseeability,-0.72
foreshow,0.786
foresighted,0.677
forest,-0.74
forestall,0.805
forested,-0.71
foreswear,-0.58
foretelling,0.797
forethought,0.163
forever,-0.59
forfeit,-0.56
forfend,-0.54
forge,0.053
forget,-0.12
forgetful,-0.85
forgetfulness,-0.37
forgettable,-0.73
forgivable,0.046
forgive,0.298
forgiveness,0.239
forgiving,0.635
forgo,-0.58
forgotten,-0.56
fork,-0.78
forkfuls,0.892
forking,-0.55
forlorn,-0.28
forlornly,-0.28
forlornness,-0.28
form,0.123
formal,0.626
formalise,-0.71
formality,0.778
formalization,0.789
formalize,-0.71
formants,0.599
formation,0.564
formative,0.793
formidable,-0.66
formidably,0.624
formless,-0.64
formlessness,0.699
formula,0.077
formulaic,0.799
formulate,-0.88
formulation,0.789
fornicate,-0.73
fornication,-0.79
fornicator,-0.79
fornicatress,-0.73
forr,-0.05
forsake,-0.71
forsooth,0.602
forswear,-0.72
fort,0.541
forthright,0.632
forthrightly,0.514
forthrightness,0.946
forthwith,0.548
fortification,0.084
fortified,-0.69
fortitude,0.451
fortnight,0.481
fortran,0.606
fortuity,-0.68
fortunate,0.74
fortune,0.596
forum,0.027
forwardness,-0.74
fossil,0.294
foster,0.589
fosterage,0.706
fosteriana,0.039
fostering,0.706
foul,-0.8
foulness,-0.62
foundation,0.061
founder,-0.6
four,-0.03
fourpenny,0.888
fourth,0.089
fowk,0.58
fox,-0.79
foxiness,0.742
foxpro,0.606
foxtail,-0.66
foxy,0.549
foxydinosaur,-0.84
foyer,0.024
fracas,-0.8
fraction,0.514
fractious,-0.66
fractiousness,-0.64
fracture,-0.83
frae,0.58
fragile,-0.53
fragment,0.046
fragmentation,0.88
fragrance,0.556
fragrancy,0.858
fragrant,0.094
frail,-0.53
frailness,0.653
frailty,0.837
frame,0.038
framework,-0.64
framing,0.696
franc,0.087
franchise,0.614
francoeur,-0.86
frank,0.099
frankincense,0.276
frankly,0.604
frankness,0.739
frantic,-0.54
frantically,-0.43
fraternal,-0.56
fraternity,0.051
fraternization,-0.54
fraternize,-0.56
fraternizing,-0.56
fratricide,-0.56
fraud,-0.84
fraudulence,-0.71
fraudulent,-0.57
fraught,-0.56
freak,-0.87
freakin,-0.88
freaking,-0.54
freakish,-0.54
freakishness,-0.8
freaky,0.568
freckle,-0.79
free,0.782
free-spoken,0.63
freedom,0.866
freeload,0.892
freely,0.566
freeness,0.748
freestyle,0.069
freethinker,0.514
freeware,0.579
freeway,-0.02
freewheeling,0.789
freeze,-0.7
freezer,0.031
fregean,0.693
freight,0.085
french,-0.03
frenetic,-0.53
frenetically,-0.54
frenzy,-0.82
frequency,0.13
frequent,0.111
frequently,-0.6
fresh,0.084
freshen,-0.76
fresher,0.522
freshman,0.782
freshness,0.025
fret,-0.53
fretful,-0.53
fretfulness,-0.64
freudianism,0.767
frevo,-0.05
friar,0.136
fricative,0.032
frickin,-0.88
friction,-0.03
frictional,-0.03
friday,0.569
friend,0.645
friendliness,0.425
friendly,0.887
friendship,0.771
fries,0.634
frieze,0.062
friggin,-0.88
fright,-0.61
frighten,-0.27
frightened,-0.54
frightening,-0.6
frighteningly,-0.5
frightful,-0.56
frigid,-0.62
frigidity,-0.85
frigidness,-0.85
frijol,0.795
frijole,0.795
frill,0.046
frilly,0.031
fringed,0.689
fringillidae,-0.69
fringing,-0.55
frippery,0.849
frisbee,0.547
frisky,0.72
frisson,0.364
fritz,-0.64
frivolity,-0.81
frivolous,-0.78
frivolousness,-0.77
frizz,-0.75
frock,0.036
frog,-0.02
froideur,0.755
frolic,0.66
frolicsome,0.391
front,-0.67
frontier,0.518
frontline,-0.66
frontspiece,0.083
frontward,0.578
frost,0.044
frostbite,-0.59
frostiness,-0.7
frosty,-0.54
froth,-0.75
frottage,0.767
froward,-0.74
frown,-0.14
frowsty,-0.79
frowzled,-0.85
frozen,-0.02
fructify,0.823
frugal,0.673
frugality,0.668
frugalness,0.808
fruit,0.082
fruitful,0.792
fruitfulness,0.709
fruitless,-0.73
frump,-0.57
frustrate,-0.57
frustrated,-0.49
frustrating,-0.47
frustration,-0.44
fry,-0.78
fryer,-0.78
fte,0.571
fuck,-0.51
fucker,-0.8
fuckhead,-0.78
fuckin,-0.8
fuckup,-0.73
fuckwit,-0.59
fucus,-0.72
fuddle,-0.71
fudge,-0.49
fudgy,-0.6
fuel,0.294
fugato,-0.72
fuggy,-0.71
fugue,0.676
fulcrum,0.566
fulfill,0.503
fulfillment,0.891
fulgent,-0.57
fulgid,-0.49
fulgurant,0.509
fulgurous,-0.25
full,0.571
full-bosomed,-0.49
fulldome,0.081
fullest,-0.58
fullness,0.604
fulltime,0.571
fullwidth,-0.76
fully,-0.63
fulminate,-0.5
fulmination,-0.5
fulsome,-0.57
fumble,-0.72
fumbling,-0.77
fume,-0.58
fun,0.858
function,0.07
functional,0.807
functionalist,0.645
functionality,0.9
functionary,0.089
fund,0.525
fundamental,0.099
fundamentalist,-0.88
fundamentally,0.04
funding,0.578
funds,0.713
funeral,-0.54
funerary,-0.06
funereal,-0.34
funfair,-0.85
fungi,-0.51
fungibility,0.812
fungible,0.633
fungicide,0.703
fungizone,0.707
fungus,-0.84
funiculus,0.082
funky,0.658
funny,0.619
fur,-0.61
furball,0.049
furcate,-0.5
furious,-0.41
furiously,-0.43
furiousness,-0.72
furlike,-0.77
furlough,-0.54
furnace,0.035
furnish,0.063
furnishing,-0.67
furniture,0.797
furor,-0.31
furrow,0.665
furry,-0.02
further,0.766
furtive,-0.58
furtiveness,0.823
fury,-0.58
fuse,0.116
fuss,-0.74
fussiness,-0.61
fusspot,-0.75
fussy,-0.3
fustian,-0.62
fustiness,-0.63
fusty,-0.63
futile,-0.34
futility,-0.6
future,-0.56
futurism,-0.04
fuzz,-0.03
fuzzier,0.911
fuzziness,0.911
fuzzy,0.089
gab,-0.65
gabble,-0.8
gabby,0.878
gable,0.04
gad,-0.78
gadgetry,0.849
gaff,-0.59
gaffe,-0.57
gag,0.732
gaggle,-0.52
gagudju,-0.71
gaiety,0.538
gaily,0.796
gain,0.856
gainful,0.798
gainly,0.726
gainsay,0.615
gainsayers,0.49
gait,-0.06
gajya,0.043
gala,0.084
galaxy,0.549
galbanum,0.276
gale,-0.95
galere,-0.73
gall,-0.42
gallagher,-0.78
gallantly,0.377
gallantry,0.746
gallery,0.023
galliformes,-0.84
gallinari,0.701
galling,-0.45
gallivant,0.669
gallon,0.065
galosh,-0.82
galvanize,-0.7
galvin,-0.78
gamble,-0.56
gambler,-0.74
gamblin,-0.02
gambling,-0.54
gambol,0.66
game,-0.86
gamebird,0.031
gameboard,0.038
gamecock,-0.81
gamelan,-0.65
gamelon,0.102
gameness,-0.56
games,0.566
gamey,0.554
gamine,0.027
gaminess,-0.62
gammon,0.709
gamut,0.739
gamy,0.553
gang,0.863
gangbang,0.769
gangrene,-0.48
gangrenous,-0.48
gangsta,-0.1
gangster,-0.1
gangway,0.826
gaol,0.737
gap,-0.16
gape,-0.48
garage,0.55
garb,-0.68
garbage,-0.55
garbageman,0.728
garbled,-0.78
garboil,-0.69
garden,0.077
gardener,0.025
gardenhire,-0.86
gardneri,0.715
gargantuan,0.546
gargle,-0.55
garish,0.495
garishness,-0.72
garlic,0.026
garlicky,-0.6
garment,-0.03
garner,-0.49
garrulity,0.739
garrulous,0.878
garrulousness,0.739
gary,-0.64
gas,0.576
gasbag,-0.03
gaseous,0.038
gash,-0.08
gasol,0.701
gasoline,0.052
gasp,0.6
gastrin,0.783
gastritis,-0.89
gastroenteritis,-0.74
gastrografin,-0.7
gastrojejunostomy,-0.7
gastronome,0.881
gastroscope,0.23
gate,0.025
gather,0.07
gathering,0.094
gator,-0.79
gauche,-0.52
gauchely,-0.53
gaucheness,0.775
gaucherie,-0.57
gaud,-0.58
gaudiness,0.849
gaudy,0.495
gauffer,0.638
gauge,-0.71
gaunt,-0.59
gauntlet,0.621
gauze,-0.05
gauze-like,-0.55
gauzy,-0.53
gavel,0.053
gawk,-0.51
gawker,0.752
gay,0.482
gayety,0.538
gayly,0.446
gayness,0.802
gazebo,0.025
gazer,-0.6
gazette,0.036
gear,0.037
gearshift,0.536
gee,-0.75
geek,-0.87
geezer,-0.51
geezerhood,-0.71
gegenschein,0.528
gel,0.035
gelatinous,0.032
geld,-0.59
gelidity,-0.76
gem,0.628
gemstone,0.052
gendarmerie,0.743
gender,0.592
gene,0.579
general,0.027
generalisation,0.508
generality,0.511
generalization,0.513
generalize,-0.53
generally,0.057
generate,0.529
generation,0.629
generator,0.042
generic,-0.63
genericity,0.748
generosity,-0.59
generous,0.506
generously,0.593
genesis,0.072
genial,0.505
geniality,0.451
genially,-0.85
genitalia,-0.02
genitals,-0.02
genius,0.678
gennosuke,-0.07
genocide,-0.57
genotoxicity,-0.86
genotype,-0.79
genre,0.317
genteel,-0.78
genteelness,0.616
gentian,-0.62
gentile,-0.88
gentility,-0.73
gentle,0.32
gentleman,0.036
gentlemanlike,0.703
gentlemanly,0.703
gentleness,0.327
gentlewoman,0.9
genuflection,-0.54
genuflexion,-0.54
genuine,0.546
genuinely,0.601
genus,0.497
geodesy,0.52
geographic,0.048
geographics,0.554
geography,0.557
geology,0.048
geomancer,0.651
geometric,0.046
geometry,0.041
geomorphology,0.615
geophysics,0.526
geosphere,0.51
geralt,-0.78
geriatric,0.771
germ,-0.13
germander,-0.76
germinate,-0.67
germination,-0.67
germplasm,0.062
gerrymander,0.861
gerur,0.799
gestate,0.65
gestation,-0.73
gesticulation,0.559
gesture,0.113
get,0.833
getaway,0.116
gewgaw,-0.58
ghastly,-0.48
gherkin,-0.66
ghost,-0.6
ghostlike,-0.52
ghostly,-0.48
ghoul,-0.75
ghoulish,-0.53
ghrelin,0.783
giant,-0.66
giantess,-0.8
gibber,-0.71
gibbering,-0.52
gibberish,-0.91
gibe,0.726
giddily,0.391
giddiness,-0.81
giddy,-0.87
gift,0.909
gig,0.051
gigantic,0.546
giggle,0.506
gigot,0.749
gild,0.863
gilded,0.544
gill,-0.13
gimbal,0.849
gimp,-0.56
gimpiness,-0.56
gimpy,-0.56
gin,0.573
ginger,0.026
gingerol,-0.73
ginmill,-0.76
giraffe,0.054
girdle,0.035
girl,0.035
girlfriend,0.035
girlish,0.751
girly,0.046
gist,0.052
give,0.542
giver,0.655
giving,0.514
glabrescent,-0.68
glabrezu,-0.8
glabrous,-0.68
glacial,-0.62
glacier,0.024
glad,0.413
gladden,0.436
gladdened,0.443
glade,-0.76
gladfulness,0.441
gladiator,0.028
gladiolus,0.039
gladness,0.441
gladsome,0.441
gladsomeness,0.441
glaeken,0.027
glamorize,0.582
glamorous,0.919
glamour,0.044
glance,0.27
gland,-0.11
glanders,-0.17
glare,0.581
glaring,-0.56
glass,0.039
glasses,0.194
glassware,0.057
glast,0.047
glaucescens,0.715
glaze,-0.03
gleam,-0.66
gleaming,0.657
glee,0.469
gleeful,0.437
gleefully,0.425
gleefulness,0.469
gleet,-0.67
glenoid,0.653
glib,-0.59
glibness,0.846
glide,-0.04
glimmer,0.57
glimpse,0.069
glint,-0.66
glissando,-0.72
glissandos,-0.72
glisten,0.56
glistening,-0.51
glister,0.578
glitch,-0.5
glitches,-0.81
glitter,0.577
glittering,-0.49
glitz,-0.5
gloat,-0.49
gloating,0.501
gloatingly,-0.59
global,0.12
globalization,-0.73
globally,-0.73
globe,-0.73
globec,-0.5
globule,-0.75
glochid,-0.87
glochidium,-0.92
glomerulonephritis,-0.66
gloom,-0.63
gloomful,-0.34
gloomier,-0.34
gloomiest,-0.34
gloomily,-0.34
gloominess,-0.34
glooming,-0.34
gloomy,-0.34
gloop,-0.6
gloopy,-0.6
glop,0.789
gloppy,-0.6
glories,0.193
glorified,0.53
glorify,0.695
glorious,0.511
gloriously,0.391
glory,0.791
glossitis,-0.76
glossy,-0.51
gloster,-0.81
glottis,0.04
glove,0.675
glow,0.761
glower,-0.56
glowering,-0.54
glowing,0.652
glucosamine,0.603
glucose,0.603
glue,0.102
glued,0.927
gluey,-0.87
glum,-0.6
glumness,-0.76
glut,0.124
gluten,0.539
glutinosa,-0.83
glutinous,-0.55
glutton,0.05
gluttony,0.776
glyptography,0.804
gnarl,0.665
gnat,-0.06
gnaw,-0.06
gnocchi,0.3
gnoles,0.749
gnome,0.818
gnomon,0.537
gnostic,0.618
gnucash,0.053
go,-0.55
goad,-0.66
goal,0.176
goalie,0.559
goat,0.561
goatskin,0.031
gob,-0.74
gobbledegook,-0.03
gobbledygook,-0.03
goblin,-0.04
god,0.576
goddamn,-0.8
goddess,0.615
godhead,0.151
godlessness,0.763
godliness,0.767
godly,0.505
goffer,0.797
gog,0.156
goggles,0.629
going,-0.72
gold,0.797
goldbowl,-0.59
goldbrick,-0.79
goldbug,0.688
golden,0.122
goldfish,-0.78
goldwork,0.867
golf,0.031
golfer,0.323
golosh,-0.82
gommecourt,-0.66
gomoku,0.038
gondola,0.161
gonna,-0.74
gonococcus,0.805
gonorrhea,-0.78
gonorrhoea,-0.71
gonzo,0.569
goo,-0.63
goober,-0.03
good,0.664
good-hearted,0.294
good-looking,0.553
goodbye,0.115
goodly,0.54
goodness,0.201
goods,0.071
goodwill,0.541
gooey,-0.6
goof,-0.59
goofball,0.796
goofiness,0.538
goofy,0.079
goon,-0.75
goosebump,-0.85
gooseflesh,-0.78
goosy,-0.59
gopher,0.797
gopherspace,0.797
gore,-0.79
gorgeous,0.835
gorgeously,0.391
gorgeousness,0.849
gormless,-0.75
gory,-0.6
gospel,0.187
gossamer,-0.53
gossip,-0.58
gossiper,-0.71
gossipmonger,-0.71
goth,-0.56
gothic,-0.53
gotta,-0.74
gouge,-0.52
gouger,0.705
goulash,0.027
gourmet,0.881
goveniana,-0.83
govern,0.133
governable,0.642
governance,0.89
governess,-0.64
governesses,-0.64
governing,-0.77
government,0.125
governor,0.077
governours,0.772
gown,-0.62
gowned,-0.75
gps,0.071
grab,0.073
grabby,-0.44
grace,0.803
graceful,0.726
gracefully,0.565
gracefulness,0.906
graceless,-0.82
gracile,0.726
gracility,0.906
gracious,0.725
graciousness,0.768
grade,0.917
gradely,0.551
graduate,0.358
graduation,0.66
graf,-0.11
graffiti,-0.07
graffitists,-0.07
graffito,-0.07
graffitti,-0.07
grafitti,-0.07
graft,-0.58
grain,0.029
graininess,-0.82
grainy,0.027
graminoids,-0.83
grammar,0.042
grampus,-0.02
granary,-0.49
grand,0.582
grandchild,0.076
granddaughter,0.555
grandeur,0.193
grandfather,0.056
grandifolia,0.598
grandiose,-0.56
grandmother,0.498
grandness,0.609
grandparent,0.582
grandson,0.532
grandstand,0.826
granola,-0.75
grant,0.875
grantee,0.566
granting,0.523
granular,0.027
granularity,-0.82
granulate,0.027
granule,0.027
granulocyte,-0.78
granulomatosis,-0.69
grapefruit,-0.05
graph,0.055
grapheme,-0.67
graphic,0.726
grapple,-0.58
grappler,-0.59
grappling,-0.59
grasp,0.088
graspable,-0.66
grasper,0.053
grass,0.066
grasshopper,0.553
grassland,-0.74
grassy,0.039
grate,-0.53
grateful,0.923
gratefully,0.369
gratefulness,0.379
gratification,0.879
gratify,0.85
gratifyingly,0.494
grating,-0.68
gratis,0.567
gratitude,0.777
gratuitous,-0.55
gratuitously,-0.55
gratuity,0.094
grave,-0.59
gravel,-0.52
graveness,0.816
graveyard,-0.61
gravid,0.089
gravitas,0.688
gravitate,0.754
gravity,-0.64
gray,-0.59
gray-haired,-0.6
grayness,-0.89
graze,0.036
greaseproof,-0.73
greasiness,0.093
greasy,-0.02
great,0.857
greatcoat,0.143
greatness,0.193
greed,-0.75
greediness,-0.78
greedy,-0.58
greek,0.046
green,0.026
green-eyed,-0.44
greenery,0.047
greenhorn,-0.71
greenhouse,-0.07
greenness,-0.79
greenskeeper,-0.75
greensward,-0.41
greet,0.481
greeting,0.773
greg,-0.64
gregariousness,-0.7
gremlin,-0.79
grenade,-0.57
gretchen,-0.64
gretsch,-0.72
greyness,0.754
grid,0.629
grief,-0.33
grief-stricken,-0.43
grievance,-0.42
grieve,-0.25
griever,-0.72
grieving,-0.43
grievous,-0.43
grievously,-0.43
griffin,0.525
grill,0.049
grillwork,0.692
grillworking,0.691
grillworkwork,0.692
grim,-0.79
grimace,-0.11
grime,-0.91
grimlord,0.688
grimness,0.621
grimy,-0.57
grin,0.495
grind,-0.04
grinding,-0.81
gringo,-0.71
grip,0.053
gripe,-0.56
grippe,0.834
gripping,0.692
griseiceps,-0.69
grisliness,-0.57
grisly,-0.57
gristedes,-0.02
gristle,-0.73
gristly,-0.57
grit,0.543
grittiness,0.718
gritty,0.549
griz,-0.81
grizzle,-0.67
grizzly,0.043
groan,-0.56
grocer,-0.02
groceries,0.053
grocery,0.074
grogginess,-0.1
groggy,-0.58
groin,0.025
grok,0.854
groom,0.043
groomed,0.826
grooming,0.764
groove,0.059
gross,-0.87
grossness,-0.68
grotesque,-0.59
grotesquely,-0.59
grotesqueness,-0.59
grotty,-0.76
grouch,-0.78
grouchy,-0.87
ground,0.059
ground-breaking,0.516
groundbreaking,0.516
groundcover,-0.65
groundless,-0.83
groundskeeper,-0.03
groundwood,0.023
group,0.093
groupie,0.116
grouse,0.72
grovel,-0.57
groveler,-0.59
groveling,0.762
grow,0.106
growing,-0.75
