,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound
593,"['mention', 'Google', 'Cutts', 'says', 'reputation', 'topicality', 'the', '2', 'keys', 'matter', 'site', 'rankings', 'qagb', 'sxsw', 'saying', 'trust', 'amp', 'LDA']",Unknown,3,mention Google Cutts say reputation topicality the 2 key matter site ranking qagb sxsw saying trust amp LDA ,0.0,1.0,0.0,0.784,0.216,0.5267
594,"['will', 'Google', 'Marissa', 'Mayer', 'talk', 'at', '3', '30', 'Worth', 'going', 'sxsw']",Unknown,3,will Google Marissa Mayer talk at 3 30 Worth going sxsw ,0.3,0.1,0.0,0.84,0.16,0.2263
595,"['Ironic', 'googled', 'directions', 'mention', 'party', 'ended', 'walked', '6', 'blocks', 'the', 'wrong', 'direction', 'Time', 'bed', 'think', 'SXSW']",Unknown,3,Ironic googled direction mention party ended walked 6 block the wrong direction Time bed think SXSW ,-0.15,0.9,0.338,0.541,0.122,-0.5859
596,"['Check', 'GoogleTV', 'iPad', 'Apps', 'Connected', 'TV', 'Experience', 'SXSW', 'link', 'SXSW', 'ConnectedTV']",iPad or iPhone App,1,Check GoogleTV iPad Apps Connected TV Experience SXSW link SXSW ConnectedTV ,0.0,0.0,0.0,1.0,0.0,0.0
597,"['Check', 'GoogleTV', 'iPad', 'Apps', 'Connected', 'TV', 'Experience', 'SXSW', 'link', 'SXSW', 'ConnectedTV', 'Fascinating']",iPad or iPhone App,1,Check GoogleTV iPad Apps Connected TV Experience SXSW link SXSW ConnectedTV Fascinating ,0.7,0.8500000000000001,0.0,0.759,0.241,0.5423
598,"['CNNMoney', 'Got', 'craving', 'SXSW', 'minds', 'created', 'app', 'that', 'Foodspotting', 'link', 'iPhone', 'apps']",Unknown,1,CNNMoney Got craving SXSW mind created app that Foodspotting link iPhone apps ,0.0,0.0,0.0,0.846,0.154,0.25
599,"['Microsoft', 'got', 'so', 'drunk', 'changed', 'iPhone', 'default', 'search', 'yahoo', 'SXSW']",Unknown,3,Microsoft got so drunk changed iPhone default search yahoo SXSW ,-0.5,1.0,0.257,0.743,0.0,-0.4795
600,"['mention', 'Grab', 'latest', 'mention', 'SXSW', 'link', 'saytextson']",Unknown,3,mention Grab latest mention SXSW link saytextson ,0.5,0.9,0.0,1.0,0.0,0.0
601,"['msc', 'page', 'Guy', 'gets', 'tattoo', 'SXSW', 'he', 'could', 'win', 'free', 'iPad2', 'link', 'sxsw', 'tattoo', 'ipad', 'link', 'allshare']",iPad,3,msc page Guy get tattoo SXSW he could win free iPad2 link sxsw tattoo ipad link allshare ,0.6000000000000001,0.6000000000000001,0.0,0.679,0.321,0.7964
602,"['Bring', 'guys', 'to', 'start', 'Austin', 'mention', 'mention', 'touchingstories', 'SXSW', 'quot', 'Designing', 'Digital', 'Magazines', 'the', 'iPad', 'quot']",Unknown,3,Bring guy to start Austin mention mention touchingstories SXSW quot Designing Digital Magazines the iPad quot ,0.0,0.0,0.0,1.0,0.0,0.0
603,"['Less', 'half', 'hour', 'we', 'tell', 'how', 'win', 'iPad', '2', 'RT', 'now', 'SXSW', 'SXSWi']",Unknown,3,Less half hour we tell how win iPad 2 RT now SXSW SXSWi ,0.15555555555555559,0.2111111111111111,0.0,0.759,0.241,0.5859
604,"['iPad', '2', 'hand', 'awesome', 'dude', 'gave', 'cutsies', 'a', '3', 'hour', 'line', 'austin', 'apple', 'sxsw', 'winning']",iPad,1,iPad 2 hand awesome dude gave cutsies a 3 hour line austin apple sxsw winning ,0.75,0.875,0.0,0.529,0.471,0.8934
605,"['IPad', '2', 'hand', 'SXSW', 'thisisdare']",Unknown,3,IPad 2 hand SXSW thisisdare ,0.0,0.0,0.0,0.556,0.444,0.4939
606,"['m', 'gonna', 'hang', 'iPad', 'our', 'hacked', 'NOOK', 'around', 'neck', 'week', 'I', 'become', 'Flava', 'Flav', 'sxsw', 'Top', 'hipsters', 'gsdm']",Unknown,3,m gonna hang iPad our hacked NOOK around neck week I become Flava Flav sxsw Top hipster gsdm ,0.5,0.5,0.132,0.78,0.088,-0.2263
607,"['mention', 'an', 'something', 'called', 'Google', 'Places', 'HotPot', 'works', 'a', 'recommendation', 'engine', 'SxSW']",Unknown,3,mention an something called Google Places HotPot work a recommendation engine SxSW ,0.0,0.0,0.0,1.0,0.0,0.0
608,"['Post', 'Nothing', 'do', 'SXSW', 'link']",Unknown,3,Post Nothing do SXSW link ,0.0,0.0,0.0,1.0,0.0,0.0
609,"['smtravel', 't', 'heard', 'Google', 'plans', 'launch', 'socnet', 'May', 'quot', 'Circles', 'quot', 'have', 'learned', 'lot', '5', 'years', 'lots', 'changed', 'via', 'sxsw']",Google,1,smtravel t heard Google plan launch socnet May quot Circles quot have learned lot 5 year lot changed via sxsw ,0.0,0.0,0.0,1.0,0.0,0.0
610,"['if', 'have', 'BB', 'Discriminatory', 'P', 'RT', 'mention', 'mention', 're', 'officially', 'SXSW', 'Come', 'the', 'FC', 'Grill', 'amp', 'make', 'ur', 'iPhone', 'case']",Unknown,3,if have BB Discriminatory P RT mention mention re officially SXSW Come the FC Grill amp make ur iPhone case ,0.0,0.0,0.0,1.0,0.0,0.0
611,"['may', 'have', 'invites', 'all', 'quot', 'cool', 'quot', 'sxsw', 'sxswi', 'parties', 'I', 'have', 'two', 'iPhone', 'chargers', 'my', 'pocket', 'you', 'be', 'happy', 'see']",Unknown,1,may have invite all quot cool quot sxsw sxswi party I have two iPhone charger my pocket you be happy see ,0.575,0.825,0.0,0.623,0.377,0.8519
612,"['would', 'thunk', 'RT', 'mention', 'Agencies', 'push', 'Google', 'directions', 'never', 'would', 'gone', 'otherwise', 'says', 'mention', 'SXSW']",Unknown,3,would thunk RT mention Agencies push Google direction never would gone otherwise say mention SXSW ,0.0,0.0,0.0,1.0,0.0,0.0
613,"['mention', 'yet', 'see', 'someone', 'a', 'PC', 'Dell', 'otherwise', 'mention', 'SXSW', 'Apple', 'MacBook', 'Pro', 'iPads', 'sxsw', 'll', 'b', 'soon']",Unknown,3,mention yet see someone a PC Dell otherwise mention SXSW Apple MacBook Pro iPads sxsw ll b soon ,0.0,0.0,0.0,1.0,0.0,0.0
614,"['ve', 'having', 'meetings', 'in', 'line', 'the', 'SXSW', 'PopUp', 'Apple', 'Store', 'the', 'iPad2', 'I', 'love', 'place']",iPad,1,ve having meeting in line the SXSW PopUp Apple Store the iPad2 I love place ,0.5,0.6,0.0,0.769,0.231,0.6369
615,"['Apple', 'Hawk', 'iPad', '2', 'SXSW', 'Festival', 'Popup', 'Store', 'link', 'mention']",iPad or iPhone App,1,Apple Hawk iPad 2 SXSW Festival Popup Store link mention ,0.0,0.0,0.0,0.738,0.262,0.4939
616,"['want', 'hear', 'mention', 'tell', 'Google', 'Love', 'Story', 'connectedbrands', 'SXSW', 'SXSWiC']",Unknown,3,want hear mention tell Google Love Story connectedbrands SXSW SXSWiC ,0.5,0.6,0.0,0.593,0.407,0.6705
617,"['Pumped', 'hear', 'mention', 'dudes', 'talk', 'logos', 'the', 'years', 'I', 'make', 'one', 'sxsw', 'Gsdm']",Unknown,3,Pumped hear mention dude talk logo the year I make one sxsw Gsdm ,0.0,0.0,0.0,1.0,0.0,0.0
618,"['Thanks', 'Heathcare', 'Digital', 'mention', 'publishing', 'news', 'our', 'new', 'Medical', 'Apps', 'showcased', 'SXSW', 'link', 'sxswh']",Unknown,3,Thanks Heathcare Digital mention publishing news our new Medical Apps showcased SXSW link sxswh ,0.08409090909090909,0.16363636363636364,0.0,0.818,0.182,0.4404
619,"['mention', 'hello', 'Enjoy', 'Sxsw', 'ride', 'anywhere', 'Austin', '10', 'download', 'GroundLink', 'app', 'link', 'booth', '437']",Unknown,1,mention hello Enjoy Sxsw ride anywhere Austin 10 download GroundLink app link booth 437 ,0.4,0.5,0.0,0.802,0.198,0.4939
620,"['Oh', 'Lordy', 'we', 'go', 'RT', 'mention', 'time', 'apple', 'store', 'sxsw', 'open', 'Pulling', 'the', 'ipad2', 'trigger']",iPad,1,Oh Lordy we go RT mention time apple store sxsw open Pulling the ipad2 trigger ,0.0,0.5,0.0,1.0,0.0,0.0
621,"['mention', 'Hey', 'Austin', 'know', 'little', 'iPhone', 'Android', 'love', 'music', 'amp', 'wanna', 'make', '20', 'hour', 'SXSW', 'Please', 'let', 'know']",Unknown,3,mention Hey Austin know little iPhone Android love music amp wanna make 20 hour SXSW Please let know ,0.15625,0.55,0.0,0.72,0.28,0.738
622,"['Loved', 'honesty', 'Google', 'Marissa', 'Mayer', 'keynote', 'have', 'many', 'products', 'need', 'step', 'customer', 'service', 'locations', 'sxsw']",Google,1,Loved honesty Google Marissa Mayer keynote have many product need step customer service location sxsw ,0.6,0.65,0.0,0.647,0.353,0.7964
623,"['Google', 'Host', 'Developer', 'Day', 'SXSW', 'link', 'sxsw', 'mention']",Unknown,3,Google Host Developer Day SXSW link sxsw mention ,0.0,0.0,0.0,1.0,0.0,0.0
624,"['minus', '6', 'hours', 'social', 'media', 'mavens', 'start', 'performing', 'degrading', 'sex', 'acts', 'an', 'iPhone', 'charge', 'SXSW']",Unknown,3,minus 6 hour social medium maven start performing degrading sex act an iPhone charge SXSW ,-0.03333333333333334,0.08333333333333334,0.213,0.787,0.0,-0.5859
625,"['Hey', 'SXSW', 'bout', 'donating', 'this', 'spending', 'the', 'new', 'iPad', 'Japan', 'you', 'REALLY', 'need', 'thing']",iPad,0,Hey SXSW bout donating this spending the new iPad Japan you REALLY need thing ,0.16818181818181818,0.32727272727272727,0.0,1.0,0.0,0.0
626,"['Wondering', 'much', 'revenue', 'Austin', 'mention', 'store', 'grossed', 'account', 'the', 'ipad2', 'amid', 'sxsw', 'a', 'strategic', 'release']",Unknown,1,Wondering much revenue Austin mention store grossed account the ipad2 amid sxsw a strategic release ,0.2,0.2,0.091,0.909,0.0,-0.1027
627,"['technews', 'To', 'Win', 'SXSW', 'Hint', 's', 'Same', 'Answer', 'Every', 'Year', 'link', 'Tech', 'News', 'Bill', 'Murray', 'To', 'iPhone', 'SXSW', 'tech']",Unknown,3,technews To Win SXSW Hint s Same Answer Every Year link Tech News Bill Murray To iPhone SXSW tech ,0.4,0.2625,0.0,0.826,0.174,0.5859
628,"['Apple', 'HP', 'popups', 'SXSW', 'Gee', 'wonder', 'will', 'get', 'traffic', 'link']",Unknown,3,Apple HP popups SXSW Gee wonder will get traffic link ,0.0,0.0,0.0,1.0,0.0,0.0
629,"['Scavenger', 'Hunt', 'game', 'businesses', 'released', 'app', 'the', 'iPhone', 'SXSW', 'link']",Unknown,3,Scavenger Hunt game business released app the iPhone SXSW link ,-0.4,0.4,0.0,1.0,0.0,0.0
630,"['Wonder', 'I', 'fit', 'iPad', '2', 'my', 'luggage', 'I', 'packing', 'Austin', 'Hmmm', 'sxsw']",Unknown,3,Wonder I fit iPad 2 my luggage I packing Austin Hmmm sxsw ,0.4,0.4,0.0,0.815,0.185,0.3612
631,"['Holy', 'moly', 'can', 'believe', 'line', 'here', 'sxsw', 'mention', 'Apple', 'Store', 'SXSW', 'link']",Unknown,3,Holy moly can believe line here sxsw mention Apple Store SXSW link ,0.0,0.0,0.0,1.0,0.0,0.0
632,"['time', 'ever', 'torrent', 'also', 'is', 'legal', 'Also', 'also', 'excited', 'sxsw', 'link']",Unknown,3,time ever torrent also is legal Also also excited sxsw link ,0.2875,0.475,0.0,0.698,0.302,0.4404
633,"['could', 'forget', 'cell', 'phone', 'today', 'SXSW', 'a', 'fail', 'glad', 'have', 'iPad', 'lifelinetotheworld']",iPad,1,could forget cell phone today SXSW a fail glad have iPad lifelinetotheworld ,0.0,0.6499999999999999,0.31,0.517,0.172,-0.34
634,"['mention', 'have', '3G', 'iPhone', '3', 'hrs', 'tweeting', 'RISE', 'Austin', 'was', 'dead', 'need', 'upgrade', 'Plugin', 'stations', 'SXSW']",iPhone,0,mention have 3G iPhone 3 hr tweeting RISE Austin wa dead need upgrade Plugin station SXSW ,-0.2,0.4,0.223,0.777,0.0,-0.6486
635,"['mention', 'have', 'feeling', 'SXSW', 'worst', 'place', 'try', 'amp', 'get', 'iPad', '2', 'everyone', 'will', 'be', 'trying', 'get', 'one', 'techiesunite']",iPad,0,mention have feeling SXSW worst place try amp get iPad 2 everyone will be trying get one techiesunite ,-1.0,1.0,0.19,0.741,0.069,-0.5574
636,"['Love', 'I', 'a', 'MacBook', 'iPad', 'iPhone', 'me', 'sxsw', 'year', 'One', 'runs', 'of', 'juice', 'I', 'jump', 'the', 'next']",iPhone,1,Love I a MacBook iPad iPhone me sxsw year One run of juice I jump the next ,0.25,0.3,0.0,0.792,0.208,0.6369
637,"['Holy', 'cow', 'just', 'got', 'hooked', 'Paolo', 'Alex', 'a', 'backup', 'charger', 'my', 'iPhone', 'facebook', 'com', 'powermat', 'powermatteam', 'sxsw', 'thanks']",iPhone,1,Holy cow just got hooked Paolo Alex a backup charger my iPhone facebook com powermat powermatteam sxsw thanks ,0.03333333333333334,0.18333333333333335,0.0,0.854,0.146,0.4404
638,"['Holy', 'cow', 'just', 'got', 'hooked', 'Paolo', 'Alex', 'a', 'backup', 'charger', 'my', 'iPhone', 'facebook', 'com', 'powermat', 'powermattteam', 'sxsw', 'thanks']",iPhone,1,Holy cow just got hooked Paolo Alex a backup charger my iPhone facebook com powermat powermattteam sxsw thanks ,0.03333333333333334,0.18333333333333335,0.0,0.854,0.146,0.4404
639,"['Catch', '22', 'mean', 'iPad', '2', 'SXSW', 'link', 'apple', 'ipad2']",Unknown,1,Catch 22 mean iPad 2 SXSW link apple ipad2 ,-0.3125,0.6875,0.0,1.0,0.0,0.0
640,"['Catch', '22', 'mean', 'iPad', '2', 'SXSW', 'link']",Unknown,4,Catch 22 mean iPad 2 SXSW link ,-0.3125,0.6875,0.0,1.0,0.0,0.0
641,"['knew', 'plied', 'mention', 'beer', 'stogies', 'last', 'night', 'I', 'd', 'weasel', 'way', 'the', 'Team', 'Android', 'party', 'tonight', 'success', 'SXSW']",Android,1,knew plied mention beer stogy last night I d weasel way the Team Android party tonight success SXSW ,0.15,0.03333333333333333,0.0,0.714,0.286,0.7506
642,"['Honestly', 'think', 'everyone', 'sxsw', 'owns', 'mention', 'laptop', 'truestory']",Unknown,3,Honestly think everyone sxsw owns mention laptop truestory ,0.6,0.9,0.0,0.7,0.3,0.4588
643,"['Ok', 'nerds', 'totally', 'Bateman', 'want', 'to', 'sign', 'iPad', '2', 'sxsw']",Unknown,3,Ok nerd totally Bateman want to sign iPad 2 sxsw ,0.25,0.625,0.17,0.539,0.291,0.1477
644,"['Last', 'year', 'traveled', 'heavy', 'year', 'light', 'll', 'get', 'right', 'next', 'year', 'Left', 'iPad', 'home', 'sxsw']",Unknown,3,Last year traveled heavy year light ll get right next year Left iPad home sxsw ,0.08095238095238096,0.3003968253968254,0.0,1.0,0.0,0.0
645,"['thought', 'would', 'use', 'iPad', 'lot', 'SXSW', 'I', 't', 'even', 'touched', 'once', 'Hmmzies']",iPad,0,thought would use iPad lot SXSW I t even touched once Hmmzies ,0.0,0.0,0.0,1.0,0.0,0.0
646,"['mention', 'll', 'at', 'Austin', 'Convention', 'Center', 'today', 'w', 'mention', 'fam', 'showing', 'new', 'iPhone', 'game', 'SXSW']",Unknown,1,mention ll at Austin Convention Center today w mention fam showing new iPhone game SXSW ,-0.12121212121212122,0.3181818181818182,0.0,1.0,0.0,0.0
647,"['Cool', 'one', 'll', 'there', 'RT', 'mention', 'SXSW', 'Friday', '5pm', 'Doodle', 'Google', 'session', 'link']",Unknown,3,Cool one ll there RT mention SXSW Friday 5pm Doodle Google session link ,0.35,0.65,0.0,0.839,0.161,0.3182
648,"['mention', 'm', 'beyond', 'frustrated', 'w', 'mention', 'this', 'Samsung', 'Moment', 'runaround', 'amp', 'leaving', 'ATT', 'amp', 'iPhone', 'I', 'enjoy', 'sxsw']",iPhone,1,mention m beyond frustrated w mention this Samsung Moment runaround amp leaving ATT amp iPhone I enjoy sxsw ,-0.14999999999999997,0.35,0.15,0.708,0.142,-0.0516
649,"['ev', 'ry', 'day', 'm', 'hustlin', 'working', 'mention', 'sxsw', 'event', 'mention', 'tonight', 've', 'absolutely', 'loved', 'working', 'link']",Unknown,3,ev ry day m hustlin working mention sxsw event mention tonight ve absolutely loved working link ,0.7,0.8,0.0,0.782,0.218,0.6361
650,"['Brilliant', 'idea', 'have', 'mention', 'mention', 'search', 'engine', 'ranking', 'session', 'small', 'room', '75', 'people', 'locked', 'sxsw']",Unknown,3,Brilliant idea have mention mention search engine ranking session small room 75 people locked sxsw ,0.325,0.7,0.0,0.787,0.213,0.5859
651,"['have', 'idea', 'this', 'startupbus', 'thing', 'so', 'addictive', 'link', 'sxsw', 'Also', 'added', 'Android', 'app']",Android App,1,have idea this startupbus thing so addictive link sxsw Also added Android app ,0.0,0.9,0.0,1.0,0.0,0.0
652,"['Practical', 'ideas', 'android', 'development', 'Bit', 'ly', 'androidhig', 'sxsw']",Unknown,3,Practical idea android development Bit ly androidhig sxsw ,0.0,0.0,0.0,0.66,0.34,0.5574
653,"['Wondering', 'anyone', 'SXSW', 'sell', 'a', 'Verizon', 'iPhone', 'Bueller']",Unknown,3,Wondering anyone SXSW sell a Verizon iPhone Bueller ,0.0,0.0,0.0,1.0,0.0,0.0
654,"['mention', 'I', 'show', 'at', 'sxsw', 'my', '1st', 'gen', 'iPad', 'they', 'still', 'let', 'in', 'door', 'funny', 'Tim']",Unknown,3,mention I show at sxsw my 1st gen iPad they still let in door funny Tim ,0.25,1.0,0.0,0.838,0.162,0.4404
655,"['Hot', 'spot', 'only', 'mention', 'data', 'speed', 'could', 'keep', 'RT', 'mention', 'Also', 'thanks', 'Apple', 'releasing', 'iOS', '4', '3', 'in', 'time', 'SXSW']",Apple,1,Hot spot only mention data speed could keep RT mention Also thanks Apple releasing iOS 4 3 in time SXSW ,0.15,0.6833333333333335,0.0,0.868,0.132,0.4404
656,"['wondering', 'ppl', 'sxsw', 'friday', 'queue', 'the', 'convention', 'centre', 'the', 'apple', 'store', 'xD', 'm', 'still', 'figuring', 'wot', 'll']",Apple,1,wondering ppl sxsw friday queue the convention centre the apple store xD m still figuring wot ll ,0.0,0.0,0.0,0.808,0.192,0.5859
657,"['Wondering', 'the', 'sxsw', 'crowd', 'made', 'lines', 'Apple', 'stores', 'elsewhere', 'the', 'U', 'any', 'shorter', 'today']",Unknown,3,Wondering the sxsw crowd made line Apple store elsewhere the U any shorter today ,0.0,0.0,0.0,1.0,0.0,0.0
658,"['mention', 'there', 'another', 'interview', 'disaster', 'like', 'last', 'year', 'Evan', 'Woods', 'one', 'll', 'see', 'alot', 'iPhone', 'staring', 'sxsw']",Unknown,3,mention there another interview disaster like last year Evan Woods one ll see alot iPhone staring sxsw ,0.0,0.06666666666666667,0.19,0.694,0.116,-0.3818
659,"['mention', 'you', 'able', 'afford', 'attend', 'sxsw', 'buy', 'iPad', 'today', 'consider', 'saving', 'few', 'Japan', 'earthquake', 'relief', 'quot']",Unknown,3,mention you able afford attend sxsw buy iPad today consider saving few Japan earthquake relief quot ,0.15,0.3625,0.0,0.829,0.171,0.4767
660,"['mention', 'imagines', 'future', 'Google', 'asks', 'quot', 'do', 'want', 'know', 'quot', 'you', 'search', 'sxsw', 'smscifi']",Unknown,3,mention imago future Google asks quot do want know quot you search sxsw smscifi ,0.0,0.125,0.0,0.909,0.091,0.0772
661,"['launch', 'imminent', 'apparently', 'Google', 'Circles', 'probably', 't', 'but', 'SXSW', 'evening']",Unknown,3,launch imminent apparently Google Circles probably t but SXSW evening ,0.05,0.35,0.0,1.0,0.0,0.0
662,"['Week', 'iPad', 'clip', 'mention', 'joins', 'mention', 'review', 'free', 'SXSW', 'Go', 'App', 'link', 'iPad2', 'SXSWGo']",Unknown,1,Week iPad clip mention join mention review free SXSW Go App link iPad2 SXSWGo ,0.4,0.8,0.0,0.686,0.314,0.6705
663,"['you', 'in', 'room', 'full', 'people', 'w', 'good', 'Wi', 'Fi', 'SXSW', 'run', 'FrostWire', 'your', 'Android', 'link', 'Share', 'pics', 'apps', 'vids', 'w', 'others']",Android App,1,you in room full people w good Wi Fi SXSW run FrostWire your Android link Share pic apps vids w others ,0.5249999999999999,0.5750000000000001,0.0,0.788,0.212,0.6249
664,"['you', 'in', 'room', 'full', 'people', 'w', 'good', 'Wi', 'Fi', 'SXSW', 'run', 'FrostWire', 'your', 'Android', 'link', 'share', 'pics', 'apps', 'vids', 'w', 'others']",Android App,1,you in room full people w good Wi Fi SXSW run FrostWire your Android link share pic apps vids w others ,0.5249999999999999,0.5750000000000001,0.0,0.788,0.212,0.6249
665,"['Hot', 'spots', 'Austin', 'Gowalla', 'right', 'convention', 'cnt', 'Ignite', 'party', 'n', 'Apple', 'store', 'sxsw', 'sxswi']",Apple,1,Hot spot Austin Gowalla right convention cnt Ignite party n Apple store sxsw sxswi ,0.26785714285714285,0.6928571428571428,0.0,0.828,0.172,0.4019
666,"['will', 'in', 'Austin', 'weekend', 'mention', 'SXSW', 'supporting', 'Smarty', 'Ears', 'launch', 'new', 'iPad', 'apps', 'Speech', 'Therapy', 'link', 'sxswh', 'sxsh']",Unknown,1,will in Austin weekend mention SXSW supporting Smarty Ears launch new iPad apps Speech Therapy link sxswh sxsh ,0.19318181818181818,0.3522727272727273,0.0,0.762,0.238,0.6124
667,"['you', 'in', 'Austin', 'today', 'please', 'join', 'mention', 'mention', 'myself', 'talking', 'iPad', '2', 'SxSW', 'link']",Unknown,3,you in Austin today please join mention mention myself talking iPad 2 SxSW link ,0.0,0.0,0.0,0.727,0.273,0.5423
