,tweet,product_,emotion,lemmatizer_tweets,textblob_polarity,textblob_subjectivity,vs_neg,vs_neu,vs_pos,vs_compound,nrc_sentiment,gi_sentiment,henry_sentiment,huliu_sentiment,jockers_sentiment,lm_sentiment,senticnet_sentiment,sentiword_sentiment,socal_sentiment
1403,"['neck', 'amp', 'shoulders', 'killing', 'thanks', 'hours', 'day', 'spend', 'heads-down', 'iphone', 'sxsw', 'get', 'fixed', 'austin']",Unknown,3,neck amp shoulder killing thanks hour day spend heads-down iphone sxsw get fixed austin ,0.15000000000000002,0.2,0.228,0.622,0.15,-0.3612,0.0,-1.0,0.0,-1.0,-0.07500000000000001,0.0,0.08074999999999996,-0.022619047571428567,0.0
1404,"['find', 'amp', 'start', 'impromptu', 'parties', 'sxsw', 'mention', 'link', ""can't"", 'wait', 'til', 'android', 'app', 'comes']",Android App,1,find amp start impromptu party sxsw mention link can't wait til android app come ,0.0,0.0,0.0,0.828,0.172,0.4019,-1.0,-1.0,-1.0,-1.0,-0.625,-1.0,-0.05411111111111111,-0.08630952385714286,0.9207736655000001
1405,"['quot', 'austin', 'guide', '-lonely', 'planet', 'quot', 'currently', 'free', 'iphone', 'app', 'store', 'sxsw']",Unknown,3,quot austin guide -lonely planet quot currently free iphone app store sxsw ,0.15000000000000002,0.75,0.158,0.633,0.209,0.2023,1.0,1.0,0.0,1.0,0.55,0.0,0.41980000000000006,-0.225,3.3559133389999998
1406,"['oh', 'quot', 'like', ""can't"", 'believe', ""i've"", 'three', 'boyfriends', 'since', 'first', 'ipad', 'quot', 'sxsw']",Unknown,3,oh quot like can't believe i've three boyfriend since first ipad quot sxsw ,0.25,0.3333333333333333,0.0,0.828,0.172,0.3612,-1.0,0.0,-1.0,0.0,-0.25,-1.0,-0.028800000000000003,-0.020833333250000002,1.3947778819999999
1407,"['quot', 'pop', 'quot', 'apple', 'store', 'packed', 'sxsw']",Apple,1,quot pop quot apple store packed sxsw ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03966666666666666,0.125,0.0
1408,"['amp', 'iphone', 'failing', 'everywhere', 'verizon', 'iphone', 'great', 'verizonftw', 'sxsw']",Unknown,3,amp iphone failing everywhere verizon iphone great verizonftw sxsw ,0.8,0.75,0.229,0.486,0.285,0.2023,-1.0,1.0,-1.0,0.0,-0.125,0.0,0.0686666666666667,0.041666666666666664,1.554025746
1409,"['oh', 'quot', 'check', 'new', 'ipad2', 'thing', 'quot', 'sxsw', 'strangeproblems']",iPad,1,oh quot check new ipad2 thing quot sxsw strangeproblems ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.36050000000000004,-0.041666666666666664,3.586298998
1410,"['oh', 'quot', 'download', 'free', 'iphone', 'app', 'sort', 'social', 'networking', 'kind', 'thing', 'quot', 'sxsw', 'fail']",Unknown,3,oh quot download free iphone app sort social networking kind thing quot sxsw fail ,0.1333333333333333,0.5166666666666666,0.165,0.519,0.316,0.4939,1.0,0.0,-1.0,0.0,0.08333333333333333,-1.0,0.14825000000000002,-0.06999999999999999,2.4650639963333334
1411,"['ideas', 'rt', 'mention', 'groups', 'challenged', 'coming', 'iphone', 'app', 'solve', 'parenting', 'start-up', 'issues', 'sxsw']",Unknown,3,idea rt mention group challenged coming iphone app solve parenting start-up issue sxsw ,0.0,0.0,0.099,0.775,0.127,0.1027,0.0,0.0,-1.0,-1.0,0.8,-1.0,0.302,0.25,2.841547331
1412,"['sweet', 'rt', 'mention', 'rt', 'mention', 'google', 'launch', 'major', 'new', 'social', 'network', 'called', 'circles', 'possibly', 'today', 'link', 'sxsw']",Other Google product or service,1,sweet rt mention rt mention google launch major new social network called circle possibly today link sxsw ,0.11643939393939393,0.5342424242424242,0.0,0.842,0.158,0.4588,1.0,0.3333333333333333,0.0,1.0,0.4625,0.0,0.27172727272727276,-0.0708333334,0.96161167625
1413,"['sxsw', 'gamification', 'ipad', 'design', 'mobile', 'banking', 'amp', 'marketing', 'link', 'artikelen', 'dossiers', 'events', 'mediapers']",Unknown,3,sxsw gamification ipad design mobile banking amp marketing link artikelen dossier event mediapers ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3306,0.20833333333333334,1.6183614480000001
1414,"['brandnew', 'google', 'tries', 'social', 'network', 'time', 'circles', 'launched', 'mention', 'sxsw', 'perhaps', 'wha', 'cont', 'link']",Unknown,3,brandnew google try social network time circle launched mention sxsw perhaps wha cont link ,0.03333333333333333,0.06666666666666667,0.0,0.897,0.103,0.128,0.0,-1.0,0.0,0.0,0.25,0.0,0.11374999999999998,0.125,0.683365311
1415,"['nice', 'move', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link']",Apple,1,nice move apple set open popup shop core sxsw action link ,0.2333333333333333,0.5333333333333333,0.0,0.781,0.219,0.4215,1.0,1.0,0.0,1.0,0.375,0.0,0.08022222222222222,-0.08611111116666668,2.576236911666667
1416,"['announced', 'today', 'mention', 'longer', 'wine', 'library', 'tv', 'new', 'app', 'iphone', 'daily', 'grape', 'sxsw']",Unknown,3,announced today mention longer wine library tv new app iphone daily grape sxsw ,0.06818181818181818,0.22727272727272727,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.44366666666666665,-0.008333333399999998,2.74321428
1417,"['dear', 'sxsw', 'bad', 'planning', 'room', 'wise', 'amp', 'google', 'amp', 'bing', 'hilton', 'salon', 'way', 'small', 'room', 'long', 'line', 'outside', 'sxsw', 'sxswi']",Unknown,3,dear sxsw bad planning room wise amp google amp bing hilton salon way small room long line outside sxsw sxswi ,-0.05999999999999998,0.4833333333333333,0.134,0.649,0.218,0.296,0.2,0.3333333333333333,0.0,0.0,0.18,-1.0,0.10863636363636364,-0.02232142858333333,0.2359668664
1418,"['big', 'night', 'come', 'party', 'mention', 'google', 'tonight', 'sxsw', 'link', 'bands', 'food', 'art', 'interactive', 'maps', 'cc', 'mention']",Google,1,big night come party mention google tonight sxsw link band food art interactive map cc mention ,0.0,0.1,0.0,0.847,0.153,0.4019,1.0,1.0,0.0,0.0,0.4166666666666667,0.0,0.08372727272727273,0.09895833325,1.65611562
1419,"['game', 'plan', 'free', 'food', 'pepsi', 'convention', 'center', 'burner', 'party', 'android', 'party', 'luster', 'pearl', 'happens', 'sxsw']",Unknown,3,game plan free food pepsi convention center burner party android party luster pearl happens sxsw ,-0.03333333333333333,0.4333333333333334,0.0,0.58,0.42,0.8271,1.0,1.0,0.0,1.0,0.41,0.0,0.1518888888888889,-0.11875,2.9699393746666662
1420,"['startups', 'free', 'premium', 'service', '1st', 'job', 'post', 'link', 'lean', 'leanux', 'leanstartup', 'sxsw', 'sxswi', 'launch', 'startup', 'founders']",Unknown,3,startup free premium service 1st job post link lean leanux leanstartup sxsw sxswi launch startup founder ,0.4,0.8,0.0,0.82,0.18,0.5106,1.0,0.0,0.0,1.0,0.35,0.0,0.3234444444444444,0.061250000000000006,0.9090993045
1421,"['startups', 'free', 'premium', 'service', '1st', 'job', 'post', 'answer', 'min', 'survey', 'link', 'sxsw', 'sxswi', 'startup', 'launch']",Unknown,3,startup free premium service 1st job post answer min survey link sxsw sxswi startup launch ,0.4,0.8,0.0,0.809,0.191,0.5106,1.0,0.3333333333333333,0.0,1.0,0.2,0.0,0.35240000000000005,0.0921875,3.870279347
1422,"[""let's"", 'see', 'google', 'announcing', 'circles', 'obama', 'austin', 'sxsw', 'donates', 'proceeds', 'japan', 'ho', 'hum']",Unknown,2,let's see google announcing circle obama austin sxsw donates proceeds japan ho hum ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.2303333333333333,0.037500000000000006,-1.32026823
1423,"['confirmed', 'google', 'circles', 'launched', 'later', 'today', 'sxsw', 'sxswi']",Unknown,3,confirmed google circle launched later today sxsw sxswi ,0.2,0.5,0.0,0.824,0.176,0.128,1.0,-1.0,0.0,0.0,0.375,0.0,0.45966666666666667,-0.0625,0.0
1424,"['good', 'news', 'break', 'iphone', 'bad', 'news', 'screw', 'budge', 'replace', 'battery', 'hope', 'stand', 'sxsw']",Unknown,3,good news break iphone bad news screw budge replace battery hope stand sxsw ,5.551115123125783e-17,0.6333333333333333,0.249,0.457,0.294,0.2263,0.0,0.0,1.0,-0.3333333333333333,-0.030000000000000006,-0.3333333333333333,0.12020000000000002,-0.0907738095,0.11778664099999991
1425,"['reason', '19', 'keep', 'parakeets', 'employed', 'link', 'keep', 'track', 'ladies', 'sxsw', 'link', 'mention']",Unknown,3,reason 19 keep parakeet employed link keep track lady sxsw link mention ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.0,0.23588888888888893,-0.1875,0.0
1426,"['important', 'make', 'sure', 'donating', 'japanese', 'red', 'cross', 'japan', 'link', 'sxswcares', 'sxsw', 'quake', 'please', 'rt']",Unknown,3,important make sure donating japanese red cross japan link sxswcares sxsw quake please rt ,0.18,0.37777777777777777,0.0,0.632,0.368,0.6597,0.6,0.76,1.8,1.4,1.1833333333333333,1.8,0.354875,0.2325,1.7066127673333333
1427,"['simplegeo', 'mobile', 'phone', 'ubiquity', 'creating', 'huge', 'sensor', 'network', 'iphone', 'diff', 'sensors', 'sxsw', 'bemyneighbor']",Unknown,3,simplegeo mobile phone ubiquity creating huge sensor network iphone diff sensor sxsw bemyneighbor ,0.4000000000000001,0.9,0.0,0.71,0.29,0.5423,1.8,1.8,1.8,1.8,1.8,1.8,0.4315,0.9625,1.709180724
1428,"['austin', 'surprising', 'popular', 'accessory', 'seems', 'ipad', 'closely', 'followed', 'bbq', 'pork', 'waffle', 'cone', 'sxsw']",Unknown,3,austin surprising popular accessory seems ipad closely followed bbq pork waffle cone sxsw ,0.6499999999999999,0.7,0.0,0.692,0.308,0.5994,-1.0,1.0,0.0,1.0,0.5,1.0,0.2133333333333333,-0.125,0.06912852999999997
1429,"['sxsw', '2011', 'novelty', 'ipad', 'news', 'apps', 'fades', 'fast', 'among', 'digital', 'delegates', 'link', 'mention', 'sxsw', 'xipad']",iPad or iPhone App,0,sxsw 2011 novelty ipad news apps fade fast among digital delegate link mention sxsw xipad ,0.1,0.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.25185853854297e-18,0.0,0.02514285714285714,0.03125,6.300270427
1430,"['challenge', 'rethink', 'reading', 'touchingstories', 'ipad', 'tablet', 'sxsw']",Unknown,3,challenge rethink reading touchingstories ipad tablet sxsw ,0.0,0.0,0.0,0.822,0.178,0.0772,0.0,-1.0,-1.0,0.0,-0.075,-1.0,0.5935,0.1875,0.0
1431,"['toptweets', 'rt', 'mention', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'ipad2', 'launch', 'link']",Unknown,3,toptweets rt mention rumor apple opening temporary store downtown austin sxsw ipad2 launch link ,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,-1.0,0.0,-1.0,-0.175,0.0,-0.0032222222222222175,0.0,1.908805791
1432,"['toptweets', 'rt', 'mention', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'link']",Unknown,3,toptweets rt mention rumor apple opening temporary store downtown austin sxsw link ,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-0.25,0.0,0.0013750000000000064,0.0,1.908805791
1433,"['sxsw', '2011', 'google', 'bing', 'smackdown', 'bloody', 'banality', 'guardian', 'link', 'sxsw']",Unknown,3,sxsw 2011 google bing smackdown bloody banality guardian link sxsw ,-0.8,0.9,0.244,0.756,0.0,-0.4404,0.0,0.0,0.0,-1.0,-0.325,0.0,0.21499999999999997,-0.08333333333333333,-2.202766602
1434,"['dear', 'sxsw', 'matt', 'cutts', 'google', 'may', 'want', 'provide', 'larger', 'room', 'salon', 'hilton', 'sayin', 'sxsw', 'sxswi']",Unknown,3,dear sxsw matt cutts google may want provide larger room salon hilton sayin sxsw sxswi ,0.0,0.5,0.0,0.769,0.231,0.4404,1.0,1.0,1.0,0.0,0.5666666666666668,0.0,0.16114285714285717,0.10416666666666667,0.9401720920000001
1435,"['anonymity', 'zuckerberg', 'quot', 'wrong', 'quot', 'says', ""4chan's"", 'moot', 'sxsw', 'link']",Unknown,3,anonymity zuckerberg quot wrong quot say 4chan's moot sxsw link ,-0.5,0.9,0.256,0.744,0.0,-0.4767,-1.0,-1.0,0.0,-1.0,-0.4166666666666667,-1.0,-0.017,-0.17708333333333334,-1.8421542965
1436,"['anonymity', 'zuckerberg', 'quot', 'wrong', 'quot', 'says', ""4chan's"", 'moot', 'sxsw', 'link', 'mention', 'google', 'circles', 'opportunity', 'profiles']",Unknown,3,anonymity zuckerberg quot wrong quot say 4chan's moot sxsw link mention google circle opportunity profile ,-0.5,0.9,0.164,0.688,0.148,-0.0772,-0.3333333333333333,-0.3333333333333333,1.0,-1.0,-0.1875,0.0,0.045142857142857144,-0.03125,-1.8421542965
1437,"['mention', 'maybe', 'entirely', 'hd', 'flip', 'iphone', 'xl2', 'footage', 'certainly', 'concerts', 'sxsw', 'gonna', 'grand']",Unknown,2,mention maybe entirely hd flip iphone xl2 footage certainly concert sxsw gonna grand ,0.2380952380952381,0.7321428571428571,0.0,0.671,0.329,0.6597,1.8,1.4,1.8,1.4,1.15,1.8,0.030875000000000027,0.6694444443333333,1.7429253765000001
1438,"['mention', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'mashable', 'link']",Unknown,3,mention new ubersocial iphone app store includes uberguide sxsw sponsored mashable link ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.38525,-0.166666667,3.2139231645
1439,"['thank', 'rt', 'mention', 'picked', 'mention', 'book', 'killer', 'photoes', 'iphone', 'sxsw', 'sxswchi', 'link', 'sxswi']",iPhone,1,thank rt mention picked mention book killer photoes iphone sxsw sxswchi link sxswi ,0.0,0.0,0.242,0.618,0.14,-0.4215,0.0,0.0,0.0,0.0,-0.25,0.0,0.23099999999999998,-0.125,0.0
1440,"['good', 'work', 'mention', 'mention', 'check', 'latest', 'stream', ""apple's"", 'store', 'sxsw', 'link', 'ipad2', 'come', 'playsxsw']",iPad,1,good work mention mention check latest stream apple's store sxsw link ipad2 come playsxsw ,0.6,0.75,0.0,0.818,0.182,0.4404,1.0,1.0,1.0,1.0,0.5,1.0,0.24300000000000002,0.1625,1.872093066
1441,"['confirmed', 'apple', 'store', 'week', 'popup', 'austin', 'sxsw', 'picture', 'link', 'mention', 'gave', 'us', 'credit']",Unknown,3,confirmed apple store week popup austin sxsw picture link mention gave u credit ,0.4,1.0,0.0,0.822,0.178,0.3818,1.0,1.0,0.0,0.0,0.45,0.0,0.207625,0.0625,0.0
1442,"['good', 'news', 'austin', 'eats', 'bbq', 'iphone', 'available', 'link', 'itunes', 'austin', 'bbq', 'sxsw', 'sxswi']",iPad or iPhone App,1,good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi ,0.55,0.5,0.0,0.805,0.195,0.4404,1.0,1.0,1.0,1.0,0.775,1.0,0.20975000000000002,0.421875,3.389108466
1443,"['good', 'news', 'austin', 'eats', 'bbq', 'iphone', 'available', 'link', 'itunes', 'austin', 'bbq', 'sxsw', 'sxswi', 'mention']",Unknown,3,good news austin eats bbq iphone available link itunes austin bbq sxsw sxswi mention ,0.55,0.5,0.0,0.818,0.182,0.4404,1.0,1.0,1.0,1.0,0.775,1.0,0.19240000000000002,0.421875,3.389108466
1444,"['sxsw', 'free', 'copy', 'halftone', 'app', 'first', 'person', 'redeem', 'code', 'p7e9eme7kylj', 'link']",Unknown,3,sxsw free copy halftone app first person redeem code p7e9eme7kylj link ,0.325,0.5666666666666667,0.0,0.752,0.248,0.5106,-1.0,1.0,0.0,1.0,0.75,0.0,0.3668571428571428,0.075,3.5004608139999998
1445,"['get', 'join', 'actsofsharing', 'com', 'starting', 'tonight', 'person', 'friends', 'city', 'end', 'sxsw', 'wins', 'ipad2', 'local']",Unknown,3,get join actsofsharing com starting tonight person friend city end sxsw win ipad2 local ,0.26666666666666666,0.16666666666666666,0.0,0.545,0.455,0.8481,1.0,0.3333333333333333,0.0,1.0,0.5166666666666667,1.0,0.4804285714285714,0.025,2.242578526
1446,"['beautiful', 'rt', 'mention', 'knitted', 'staircase', 'attendance', 'sxsw', 'party', 'tomo', '7pm', 'hosted', 'mention', 'amp', 'mention', 'link']",Unknown,3,beautiful rt mention knitted staircase attendance sxsw party tomo 7pm hosted mention amp mention link ,0.85,1.0,0.0,0.663,0.337,0.765,1.0,1.0,0.0,1.0,0.575,1.0,0.205625,0.4375,2.491162321
1447,"['bout', 'time', 'rt', 'mention', 'new', 'ubersocial', 'iphone', 'app', 'store', 'includes', 'uberguide', 'sxsw', 'sponsored', 'cont', 'link']",iPad or iPhone App,1,bout time rt mention new ubersocial iphone app store includes uberguide sxsw sponsored cont link ,0.13636363636363635,0.45454545454545453,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.10000000000000003,0.0,0.5045000000000001,0.06944444433333334,3.2139231645
1448,"['good', 'info', 'rt', 'mention', 'improve', 'website', 'rankings', 'advice', 'google', 'amp', 'bing', 'sxsw', 'link']",Google,1,good info rt mention improve website ranking advice google amp bing sxsw link ,0.7,0.6000000000000001,0.0,0.655,0.345,0.7003,1.0,1.0,1.0,1.0,0.75,1.0,0.40099999999999997,0.2109375,1.872093066
1449,"['knew', 'rt', 'mention', 'apple', 'set', 'open', 'popup', 'shop', 'core', 'sxsw', 'action', 'link', 'mention', 'sxsw']",Unknown,3,knew rt mention apple set open popup shop core sxsw action link mention sxsw ,0.05,0.3,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.0,0.07422222222222222,-0.0783333334,2.263812168
1450,"['iron', 'mike', 'rt', 'mention', ""i'll"", 'austin', 'convention', 'center', 'today', 'mention', 'fam', 'showing', 'new', 'iphone', 'game', 'sxsw']",Unknown,3,iron mike rt mention i'll austin convention center today mention fam showing new iphone game sxsw ,-0.12121212121212122,0.3181818181818182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4833333333333334,0.0,0.04799999999999998,-0.045833333399999995,2.875279258333333
1451,"['course', 'rt', 'mention', 'sxsw', 'ipad', 'store', 'sold', 'everything', 'except', '64gig', 'wifi', 'white']",Unknown,3,course rt mention sxsw ipad store sold everything except 64gig wifi white ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.0,-0.08049999999999999,-0.2083333335,0.155010845
1452,"['oh', 'god', 'rt', 'mention', 'rumor', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'sxsw', 'amp', 'ipad2', 'launch', 'link']",Apple,1,oh god rt mention rumor apple opening temporary store downtown austin sxsw amp ipad2 launch link ,0.0,0.0,0.0,0.877,0.123,0.2732,0.5,-1.0,0.0,-1.0,-0.175,0.0,0.05470000000000001,0.041666666666666664,1.908805791
1453,"['true', 'rt', 'mention', 'google', 'lost', 'way', 'caring', 'much', 'business', 'vs', 'users', 'mention', 'psych', 'sxsw']",Google,0,true rt mention google lost way caring much business v user mention psych sxsw ,0.275,0.42500000000000004,0.119,0.57,0.311,0.5719,0.8666666666666667,0.6,1.8,0.8666666666666667,0.9500000000000001,0.8666666666666667,0.48866666666666675,0.9,1.8
1454,"['thank', 'rt', 'mention', 'sxsw', 'touchingstories', 'great', 'presentation', 'future', 'digital', 'magazines', 'link', 'mention']",Unknown,3,thank rt mention sxsw touchingstories great presentation future digital magazine link mention ,0.26666666666666666,0.2916666666666667,0.0,0.602,0.398,0.765,0.0,1.0,0.0,1.0,0.5,1.0,0.21333333333333332,0.125,3.9271480865
1455,"['cool', 'rt', 'mention', 'download', 'free', 'sxsw', 'featured', 'artists', 'sampler', 'today', 'link']",Unknown,3,cool rt mention download free sxsw featured artist sampler today link ,0.375,0.7250000000000001,0.0,0.616,0.384,0.6808,1.0,0.0,0.0,1.0,0.5625,0.0,0.3715,0.042499999999999996,2.65830967
1456,"['cool', 'rt', 'mention', 'rt', 'mention', 'rumor', 'apple', 'open', 'temporary', 'store', 'dt', 'atx', 'sxsw', 'amp', 'ipad2', 'launch', 'link']",Apple,1,cool rt mention rt mention rumor apple open temporary store dt atx sxsw amp ipad2 launch link ,0.175,0.575,0.0,0.874,0.126,0.3182,0.5,-0.3333333333333333,0.0,0.0,0.13333333333333333,0.0,0.1127,-0.07291666675000001,2.1059955596666664
1457,"['free', 'jams', 'link', 'sxsw', 'mention', 'mention']",Unknown,3,free jam link sxsw mention mention ,0.4,0.8,0.0,0.602,0.398,0.5106,1.0,1.0,0.0,0.0,0.5,0.0,0.08420000000000002,-0.3,3.870279347
1458,"['oh', 'snap', '80s', 'party', 'hosted', 'google', 'sxsw']",Unknown,1,oh snap 80 party hosted google sxsw ,0.0,0.0,0.0,0.69,0.31,0.4019,0.0,0.0,0.0,0.0,0.0,0.0,-0.07949999999999996,-0.025,0.0
1459,"['brilliant', 'marketing', 'quot', 'apple', 'opening', 'temporary', 'store', 'downtown', 'austin', 'quot', 'next', 'sxsw', 'world', 'buy']",Apple,1,brilliant marketing quot apple opening temporary store downtown austin quot next sxsw world buy ,0.45,0.5,0.0,0.774,0.226,0.5859,1.0,1.0,0.0,1.0,1.0,1.0,0.03560000000000001,0.171875,1.6316241613333335
1460,"['brilliant', 'rt', 'mention', ""i've"", 'meetings', 'line', 'sxsw', 'popup', 'apple', 'store', 'ipad2', 'love', 'place']",Apple,1,brilliant rt mention i've meeting line sxsw popup apple store ipad2 love place ,0.7,0.8,0.0,0.579,0.421,0.8402,1.0,1.0,0.0,1.0,0.875,1.0,0.4515,0.0625,0.621693403
1461,"['congrats', 'rt', 'mention', 'yes', 'gowalla', 'wins', 'best', 'andoid', 'app', 'team', 'android', 'choice', 'awards', 'thanks', 'sxsw']",Android App,1,congrats rt mention yes gowalla win best andoid app team android choice award thanks sxsw ,0.6666666666666666,0.3,0.0,0.305,0.695,0.9661,1.0,1.0,1.0,1.0,0.65,1.0,0.22314285714285714,0.3125,3.895821783
1462,"['love', 'rt', 'mention', 'rt', 'mention', 'rumor', 'apple', 'open', 'temporary', 'store', 'dt', 'atx', 'sxsw', 'amp', 'ipad2', 'launch']",Apple,1,love rt mention rt mention rumor apple open temporary store dt atx sxsw amp ipad2 launch ,0.25,0.55,0.0,0.781,0.219,0.6369,0.5,0.3333333333333333,0.0,0.0,0.13333333333333333,0.0,0.1436666666666667,-0.010416666750000012,2.435823343
1463,"['rt', 'mention', 'get', 'look', ""sxsw's"", 'rumored', 'apple', 'quot', 'pop-up', 'quot', 'store', 'austin', 'link']",Unknown,3,rt mention get look sxsw's rumored apple quot pop-up quot store austin link ,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.30983333333333335,-0.016666666499999996,0.0
